LK;1;3;2;3;2;2;4;3;2;4;2;
PK;1;0.23841589627947568;0.1439641749919648;0.20938349777108395;0.0788024209077717;0.001993334535817202;0.20897656982377144;0.11846410569011522;
LK;2;3;2;2;3;3;3;3;2;3;2;
PK;2;0.25730416635964737;0.11145973329770836;0.19842912072274213;0.05968217579282451;0.0011551157160856922;0.23323588205508405;0.13873380605590788;
LK;3;3;2;4;4;3;2;4;3;4;2;
PK;3;0.26747642548163436;0.11053423165282085;0.18162585012545274;0.05681598153602526;0.0008131692257279158;0.2357316295968646;0.1470027123814741;
LK;4;3;2;2;3;3;3;3;3;3;2;
PK;4;0.2596777445184633;0.12716239661063428;0.18962958182341896;0.04383854786703251;0.00824115447216097;0.22757010812980516;0.1438804665784849;
LK;5;4;3;3;2;2;3;4;3;2;2;
PK;5;0.2501307308285442;0.1298593301539549;0.19310736971885623;0.04498421234161621;0.00670878877255694;0.21159716554988783;0.16361240263458374;
LK;6;2;3;4;4;3;4;5;3;2;3;
PK;6;0.23234098496383257;0.13223319778131548;0.19471067289036784;0.05543918700553679;0.012712371683322055;0.21239199990730784;0.16017158576831747;
LK;7;3;3;3;3;3;3;4;3;2;3;
PK;7;0.2223102108911867;0.1357707314987052;0.2055928463270072;0.05696092576368984;0.014377799795385638;0.21297137535774174;0.15201611036628365;
LK;8;3;4;3;3;3;3;3;3;3;2;
PK;8;0.22462058537888646;0.13746912811146048;0.19995198033437983;0.05712473547515815;0.024597612204641597;0.2074444742111098;0.14879148428436373;
LK;9;3;4;3;4;4;3;5;4;3;2;
PK;9;0.21879629057296554;0.13791671946983122;0.19764674371771213;0.062052044375774384;0.026773156835674113;0.21144908991173922;0.14536595511630335;
LK;10;3;2;5;4;3;3;4;3;4;2;
PK;10;0.22019703820260414;0.13217543575261728;0.19899766316963838;0.06522681461638316;0.03254432318012657;0.20986410291793342;0.14099462216069703;
LK;11;2;5;2;3;2;2;3;4;4;3;
PK;11;0.22457414311988486;0.14062660393912324;0.19132227760162254;0.06418151502919386;0.036568648125184275;0.20167312507703924;0.14105368710795216;
LK;12;3;3;3;2;2;2;4;4;3;3;
PK;12;0.22326207887397506;0.13734445759532446;0.18798392910094963;0.06168934888807057;0.043712849463500084;0.20221119068080198;0.14379614539737837;
LK;13;4;3;3;3;2;4;3;3;3;3;
PK;13;0.22526071854144683;0.13143843497010776;0.18265301691055044;0.06143848922771269;0.050411913808705494;0.1958168012956364;0.15298062524584027;
LK;14;3;2;3;3;3;3;2;2;3;2;
PK;14;0.2223446515899253;0.13852526721997957;0.18270033319863302;0.06180211112711689;0.049224091485516666;0.1937893973971578;0.1516141479816709;
LK;15;3;3;3;3;2;5;3;3;4;2;
PK;15;0.22143352766552601;0.13677871396268737;0.17623872486064077;0.06558658650127869;0.051116998789666517;0.19386812011076612;0.15497732810943446;
LK;16;3;4;2;2;4;3;4;3;3;5;
PK;16;0.21727551414738078;0.13778949420797007;0.17738423753372604;0.06585605758236446;0.055322808376726484;0.1922072729980245;0.15416461515380753;
LK;17;3;3;3;3;3;3;3;3;3;3;
PK;17;0.21244516015783377;0.13945119710679874;0.17868563496462686;0.06782083055915009;0.05981183221190126;0.1926556963008076;0.1491296486988817;
LK;18;2;2;4;4;3;3;4;2;3;3;
PK;18;0.21176798529567684;0.13458391526370897;0.1807522857414123;0.0704786647624509;0.05973138308456213;0.1907881235965086;0.15189764225568014;
LK;19;3;3;3;2;4;4;5;4;3;4;
PK;19;0.21159074092829763;0.1334012763022683;0.17933733746512293;0.07329222482000573;0.06155141136167846;0.19186555566206961;0.14896145346055734;
LK;20;4;5;2;3;5;3;4;2;3;2;
PK;20;0.2109401683183028;0.13331615487035392;0.1810873893722162;0.07165849594514541;0.06172064183114696;0.18981111299514114;0.15146603666769348;
