LK;1;35;60;42;35;36;32;39;33;36;29;30;33;34;35;42;30;26;32;29;37;40;43;42;27;30;39;36;39;47;34;32;30;36;43;26;35;66;44;36;30;34;27;26;36;48;32;33;30;32;27;45;45;35;41;34;33;31;38;49;31;49;75;28;42;39;41;32;35;36;30;32;41;24;41;27;32;43;31;38;47;35;22;48;27;54;39;40;28;40;40;29;30;46;31;35;55;38;30;50;37;38;38;38;26;33;36;38;50;38;42;24;34;35;47;24;32;58;28;31;26;32;36;46;34;57;33;33;28;25;43;29;44;58;38;51;29;36;26;35;47;47;33;32;45;44;34;36;39;35;56;33;31;38;47;37;27;36;31;32;39;33;34;31;47;28;36;40;39;28;36;30;31;33;48;46;27;63;39;43;41;37;55;32;42;35;36;28;32;33;33;29;34;37;29;31;31;28;36;38;36;48;34;40;29;49;33;37;31;46;46;37;67;31;38;30;34;41;36;46;33;40;48;47;40;26;51;24;39;30;28;38;29;25;48;51;36;31;32;32;33;35;25;24;29;34;39;28;38;62;31;36;36;33;35;39;37;30;53;27;32;41;35;31;30;37;35;23;32;36;38;26;40;37;43;44;43;34;34;31;30;31;34;30;58;36;43;36;29;30;43;26;28;29;39;36;25;43;44;31;45;49;34;31;38;27;41;39;35;37;37;33;28;60;35;32;29;41;28;26;31;33;33;39;40;58;36;42;31;52;50;38;42;28;43;34;45;29;44;37;27;30;38;39;34;30;37;38;37;30;36;32;30;35;46;28;31;76;39;30;54;28;36;36;26;34;31;30;35;32;27;39;37;36;60;34;37;32;30;41;31;27;37;42;30;37;31;32;61;38;37;37;30;25;30;40;56;32;37;39;25;35;33;42;49;32;30;34;31;42;41;28;40;38;36;44;39;33;45;53;36;39;32;32;36;42;29;22;38;28;44;44;38;56;36;43;26;32;50;34;35;66;46;25;39;39;29;37;36;30;27;43;33;32;45;34;49;47;42;37;29;37;30;54;43;38;31;41;39;38;53;28;35;40;31;41;46;77;57;35;38;56;27;42;39;36;30;30;36;30;26;42;25;54;36;49;29;35;28;41;39;
PK;1;0.002473883131999321;0.0021062460867541225;0.002142311230603413;0.0024462985811230633;0.002159175568103302;0.002331071409007895;0.002091048481390845;0.0023002294648566796;0.00280057776687908;0.0022473544029523868;0.0020633015267620906;0.002459640115387917;0.002465063945404761;0.002659612003931441;0.0024249854381996204;0.0020093553611861287;0.002371013591315665;0.002626478588596096;0.0022259083768597773;0.0021635025287340464;0.002516335740228454;0.002170473775730838;0.0018745724028502529;0.001514123209717781;0.0020307730242081403;0.0014618962831467745;0.002951408234642708;0.0020348464100651414;0.0018625895583607335;0.002851042864798186;0.0025091671195924025;0.0021192197863030954;0.001982354492416259;0.002468330586713786;0.002506145506882517;0.001679538454146119;0.002533208467216362;0.0019762361260020392;0.0018029355729196614;0.002503182398189304;0.002364021148421869;0.002164848261687472;0.0016597723054735541;0.0018353242656547974;0.001958500962158316;0.001860539169312955;0.0021385669973775223;0.0021960146733042327;0.0020923014726449344;0.0029484632849468917;0.0026623027995944385;0.0023936167933179624;0.001981651798859754;0.0021186499732621733;0.0015775248419689805;0.0025519051364051885;0.0013237085215379151;0.0025181903610801792;0.00237826875482787;0.002196264004818146;0.0024020235223342454;0.0017414874277365132;0.0019011425598705778;0.002280659324562083;0.0024142079744311493;0.002418910453022411;0.0023783894279038424;0.0024854025111351783;0.002446947287863875;0.002103227663857394;0.002009594071966561;0.0019713519230646183;0.0024835048899874497;0.002072301772483574;0.002145278982651083;0.002528368682468286;0.0020751320539349866;0.002829763460891054;0.0020023256257204604;0.0027503614364101097;0.001901415600230579;0.0023573878599866156;0.0022441662474818624;0.002349919478659737;0.0023108797280420273;0.0017544728494697979;0.0019948508050939575;0.002304554359926096;0.001605428778393321;0.0016116342585415903;0.0020922274354365626;0.002493386324846919;0.002197286296586349;0.0024477162691427965;0.0024198261177756646;0.0020501196856027772;0.002218172201282156;0.002616041691200941;0.002451514072416362;0.0022353641406271615;0.0019568363863479436;0.002388948113643138;0.002427175622798063;0.002222216386818787;0.0016714528073018544;0.002310797719205324;0.0027534151767077022;0.002764804801640526;0.002448156828068709;0.002076681389821321;0.0016417235856712497;0.0025034013766350245;0.002255456355370798;0.002490876516154892;0.002275879627379023;0.0021805628457271004;0.001982057270341099;0.002310469418178197;0.0017081952929437897;0.0018269555879197785;0.0019382181267025025;0.0019331728557899558;0.0021112822609026007;0.0019585818769432876;0.001969812506682102;0.0020617175886043196;0.0025485868203926343;0.002022201457740841;0.0024766678050746342;0.0014112195421681982;0.00234480128619495;0.0023538362334613095;0.0026401723902945637;0.0020370569489179535;0.002540438464523222;0.0024296040806513113;0.001855383250470878;0.002496241157061956;0.0021562519805560986;0.0017565202446103202;0.0021185823911136735;0.002090582393634605;0.0026682445741912303;0.002581550137350981;0.0021155819644304527;0.002779318791437909;0.0026668971874435786;0.0023273827428306995;0.0019825674880592846;0.002574500582489513;0.002288368219786301;0.0023285830280661756;0.0021239986296617886;0.002461849348893891;0.0028200218830640163;0.0023761358437320917;0.0026492758148115173;0.0026335139802261633;0.002140892851947469;0.002423315010170131;0.0022677233204745797;0.0025053456325333113;0.0020486537637232007;0.002247070716210331;0.0023352643642150033;0.002228115289638805;0.00147446648728327;0.0023965308946695394;0.0032709261641206745;0.0024398838598422043;0.0020076669310778207;0.0015962288495539542;0.002580174890781454;0.00280476852057992;0.002808252029346682;0.001845213774115295;0.0018860903490661965;0.001776100668820517;0.0016422381047399759;0.0027086539173534;0.002106802830693957;0.002306241520384437;0.0017767809859278853;0.002692022816339178;0.00225330275784534;0.0021094643011561436;0.0019228852929630696;0.0022505673044500925;0.001810314121132586;0.0019599459177971675;0.003311757357735269;0.002408765866136435;0.0030120416833401744;0.00228827832298643;0.0025140341069690734;0.0020545810591080975;0.0014549838022275754;0.002199627180235177;0.0019622553922391977;0.0017253737581584246;0.002040144146099669;0.001805490054189985;0.0022107833213867284;0.0018020229756522347;0.0024890044986712505;0.0020291063570602136;0.001965280785848978;0.002018917151923409;0.0017416186590834854;0.002159356267308866;0.0027829558879737103;0.0027393048689645636;0.0017631807485612681;0.0023336166532944443;0.0029333027524549157;0.0020145614446788027;0.0021578755982575;0.0021287441229750374;0.0026163314271855356;0.00200274502697157;0.0018954811090167178;0.0027119170543607046;0.0026365503816149437;0.00215917383810246;0.0020407306035743846;0.0023699534642696663;0.0021930110138743924;0.0021985328638416037;0.002815073194334582;0.0026019933808507545;0.002280579247821445;0.0025619125026458103;0.0022335124318188333;0.0023248092055390243;0.002060854517090865;0.0026525220756753514;0.0023010694393240765;0.0025063291075532587;0.002097397958998385;0.002796903341515998;0.0021149072188530417;0.0029940401830308968;0.0024053533727120173;0.0016490755596365453;0.002497400448736221;0.0023824980603610675;0.0017059268057561473;0.0023835111786499664;0.0022479842211703396;0.0018068282776865358;0.0022282251945728894;0.002409930346545531;0.001933714942699486;0.0022829866877617073;0.0023270183980843005;0.001696623578098286;0.0018163164085720572;0.002158006352293429;0.0024998721212279164;0.002055221537667731;0.002575250836845521;0.0029222906929905587;0.0023855111724616477;0.0022323320718672783;0.0020735217160548322;0.00247614503903836;0.002676540064959632;0.0021803221275335247;0.002279123481133762;0.002321466794612158;0.0024765711872166583;0.002737585690776187;0.001892115169734302;0.002385834007659278;0.0025429613744908193;0.0017262790041942366;0.0017849608345611916;0.0023156810822727554;0.002189814310145971;0.0021228732119476686;0.0021475664626869275;0.0019178704847456912;0.002319626700794705;0.0021961370345234023;0.0012839571072773318;0.0023041170713896646;0.0024039785020669303;0.002065125055490693;0.0024763683865323587;0.002351100042723021;0.0017310688413838735;0.0019860223681223326;0.001855772736427233;0.0025427741160712375;0.002306511539086167;0.002334781448602851;0.0020307438868977356;0.0023552519780379293;0.002221387209752934;0.002150773302426197;0.0026844926983070716;0.0024301291314746906;0.002013683657277644;0.0021607281708609593;0.0021572460317167285;0.0022380582336727624;0.002781492188726137;0.002781611207153118;0.0025746657195346986;0.0027388592953410218;0.002306896999668367;0.0019515275182719848;0.0026074157633541465;0.002229848174707921;0.0021818992656600835;0.0022047851811633364;0.0019095190938662678;0.002004930204973911;0.002339029914693452;0.0016010350418017222;0.0026030116108226396;0.0023759824098081744;0.002985625208920262;0.0022797070375744125;0.0018705436678754161;0.002346624066343068;0.0027442150692682794;0.0026692327312592885;0.002006637695467944;0.0024155827516285948;0.0016262031483281034;0.002716902102067883;0.002402050062859561;0.0018869651001796348;0.0020177180831668813;0.002451388913533771;0.0021953102105548663;0.002155309003891579;0.0019796998512043424;0.002496838204346604;0.0027394944173305623;0.00248949852974805;0.0026304838772663137;0.002496166665314433;0.0024527182004140512;0.0019178574135013799;0.0022046932863420635;0.0018871828184547086;0.002768729140372072;0.0021760919252757803;0.0024519233666762904;0.002249227762650713;0.0022702355879853967;0.0020495850842523027;0.00186614481994946;0.002327251945261301;0.0027271315154825107;0.002256085344461946;0.0019229893413363031;0.003006569900950287;0.002338266942652779;0.001902880250660667;0.002678329052805259;0.0025816851456710766;0.002716831296714127;0.0022550134508419126;0.0029811534146956475;0.0022498954139735924;0.00217683299506384;0.002160445264378707;0.0019694945265804576;0.0025534000556372556;0.0020258603082660646;0.0022280963967206647;0.0021751385842109674;0.0019211615633072433;0.002215082945077868;0.002665084117681264;0.0022485573285583615;0.00237373360770354;0.0025546430784005353;0.002036742665205621;0.002064153151231749;0.002820150944112669;0.001857093430067769;0.001963927292396982;0.002376569174217346;0.0029861549266125375;0.002237293167367506;0.0019756791282798196;0.0017568674341621984;0.002060651430705898;0.003238884747421519;0.0026087176749381626;0.001974932415529759;0.0019083561578213779;0.001646052691698634;0.0019017456728981975;0.0024399534809034402;0.001461707041374053;0.0023012261475181717;0.0022112971042493996;0.0023740931583240196;0.002410598236173745;0.0020552013591095346;0.002064053897954245;0.0024566737558825574;0.0028992087449545858;0.00281903006776528;0.0019441878974467402;0.00201166671845432;0.002504396062422825;0.002242758555566953;0.0022930382233595716;0.0022810491474340856;0.0019498817192617826;0.0019439118356629002;0.001962490954651202;0.0022852117033623793;0.0025193464172607364;0.002422330790579755;0.0017329887135475903;0.0021089572213246924;0.0026891087648057157;0.0020244016336251895;0.0018805022294375684;0.0029610549576242345;0.0020382659375830082;0.0013917042952331681;0.0024836942647567238;0.0023995388157380384;0.002668015953249604;0.002340144689985971;0.003051334275996366;0.002461854115065024;0.0016289730858860632;0.0019600223465854293;0.0024281844440746467;0.0026508239811683133;0.0020938779488844177;0.0019246231498624472;0.002373117074555523;0.001596038618472834;0.002279756447335414;0.0028158869869388896;0.002052398408030469;0.0025302102179665656;0.0022046124483664;0.0022141477774905113;0.0022701087266882272;
LK;2;52;43;32;31;29;31;26;45;37;32;36;29;32;43;51;45;37;35;34;44;31;39;42;49;27;40;32;47;35;36;39;38;49;22;29;39;28;38;35;27;43;48;30;32;36;35;35;28;25;40;18;27;35;31;37;32;29;53;43;39;52;39;52;37;30;36;33;34;30;53;30;36;28;55;54;29;44;35;38;37;39;30;23;32;38;41;37;36;30;32;39;25;27;32;39;50;31;27;35;45;34;39;29;47;25;34;36;35;35;25;39;47;27;31;44;36;40;37;42;60;30;42;37;23;51;49;40;35;23;23;31;49;31;48;60;31;34;41;40;34;33;29;37;42;37;38;32;42;30;59;43;30;43;36;37;29;32;26;41;29;35;29;40;34;28;31;29;38;35;23;45;41;36;57;31;30;51;31;33;34;39;30;50;42;35;48;36;70;32;36;48;41;33;46;31;38;31;32;38;29;30;48;44;50;33;24;36;30;36;29;47;35;34;37;46;39;31;62;37;44;34;39;39;23;31;36;48;30;40;35;32;38;28;37;27;48;32;38;29;27;79;33;32;35;36;30;32;40;47;28;36;32;41;39;35;37;42;33;53;31;33;58;35;44;40;32;22;38;35;33;25;38;40;37;47;47;42;32;30;38;41;54;33;37;43;39;24;40;25;30;23;31;42;42;27;54;33;41;28;46;39;30;31;31;45;45;27;33;30;39;51;36;40;33;33;42;39;36;33;51;29;34;33;29;38;35;36;34;33;38;32;30;34;45;54;29;25;28;47;35;43;39;33;36;36;36;43;46;28;53;36;34;39;34;39;34;42;32;46;40;74;39;33;44;37;35;44;45;40;38;34;32;45;60;37;32;33;31;43;36;35;35;58;41;32;36;30;35;44;31;30;31;48;40;37;44;30;37;38;36;28;41;38;28;36;31;34;39;30;38;27;35;33;48;36;39;33;33;32;34;28;41;41;37;50;37;42;28;50;39;27;25;40;33;27;38;38;25;37;31;48;35;30;45;33;34;35;40;44;38;30;36;28;29;28;41;36;32;35;40;53;46;34;54;33;31;36;43;47;36;28;46;40;34;37;36;27;32;25;44;34;31;35;33;29;36;34;32;31;40;31;33;36;29;43;32;52;27;35;32;
PK;2;0.00199168009710669;0.0027679744874896045;0.002898687495164107;0.002544147801746985;0.002945607618935312;0.0023498453802291114;0.0024061161039231204;0.002842443722723017;0.0034671577697963285;0.0017548757466271082;0.001811928495026125;0.0033242555040658432;0.002868330755919089;0.0021645270765798534;0.0026489223917492634;0.0020862408195907825;0.002862317816300202;0.0023508416653549124;0.001890259290279876;0.0021447387588484114;0.0025700551101046363;0.0029044378809233214;0.0015757161518437093;0.002019516843083438;0.0029375515147922384;0.0017811950264682475;0.002813143417558333;0.002171921936922187;0.0011289948546711834;0.003715259735747437;0.0023618266625486627;0.002405310863919123;0.0021787530972653276;0.0029950468527267762;0.003110021003649664;0.0015277704986452836;0.0020661645606488846;0.002285474543595676;0.0021857387210471643;0.0031317732507960016;0.0019061972307460812;0.0021709297121045323;0.0016003399210380727;0.001093160761150524;0.0017473660407902275;0.0016925611251507708;0.001253819793939106;0.00216107434191664;0.0024674652163917898;0.004027492443260337;0.0027818089818652456;0.0019717279420899568;0.0028757599814936484;0.0013482842240570363;0.0016026680638342203;0.0027880909776161916;0.0017402200716544443;0.002763837889445733;0.0027884754589222204;0.002474464646434093;0.001989256137006686;0.0014254982427801752;0.001570088508289691;0.0015474859439414872;0.0020322654901218824;0.003206450959327072;0.0016551218802875634;0.003143291127745261;0.0019120743330596085;0.001978505577840709;0.0011909680701305526;0.001454452904106586;0.0019220436956060374;0.002365371031381783;0.0025286052172537447;0.0036264364750715765;0.0023751375820620494;0.0021865235626220233;0.0015062948406521983;0.0017926631113668236;0.0016531734964197822;0.002145623558951163;0.0021000394029401202;0.00238294337365417;0.001933270446861276;0.0016607526367986528;0.0017887507319953163;0.002237925824572692;0.0015081823416414882;0.0019419182237424512;0.0028504519213579937;0.002913837284780396;0.002841158074081786;0.0026902464026519347;0.002815100559771764;0.0027751331667415975;0.0028462467222354917;0.0030537493856755684;0.001781586158455693;0.0027415987816099157;0.002668424882995185;0.0020958179066119537;0.002823404496543328;0.002911507029260113;0.0025167855767506335;0.002430753753527883;0.0038185362572846922;0.002833400353985888;0.002817387488594596;0.0013283409639481625;0.002203340823995585;0.0014830608316080479;0.0017057421178911928;0.0017066039421426407;0.00301684301043619;0.002086186720414771;0.0017800311345717219;0.0017859292909631005;0.0021047642230198724;0.0023371563407357486;0.0024248439579884363;0.0013814420933489033;0.0025940479609400085;0.002373300555341344;0.0019870988398164955;0.0025345384568400834;0.0028670453553888034;0.0011526039048817556;0.0021617804913405046;0.0012432497047714167;0.003143421026188407;0.0019699250448755095;0.002712091439660276;0.0018129220574046646;0.0031847188555174117;0.0031100440883092034;0.0012419994196730627;0.0022341593783603776;0.0027167096470876798;0.001258638429111593;0.0014601665256937853;0.002285665374150515;0.002910488160050975;0.001773286682551868;0.0027072984258102325;0.0021848009474253844;0.00275948352473593;0.002849586041805515;0.0018340988125585436;0.0026775101478629356;0.0021399951020239245;0.0031503209723688012;0.003345495647745486;0.002061704455182395;0.0018725158758453565;0.0017090319056509067;0.00267088274495755;0.0027063223263462475;0.0017368520651802168;0.0015624578350465015;0.0014831530877062531;0.002750525175970656;0.0028297746999071138;0.002841799302094495;0.002276858028981751;0.0029398016261426158;0.00226293279316266;0.002223667117841727;0.004067339791815815;0.0021842045484780598;0.002144166906017768;0.0022574042715159176;0.001726794480285736;0.001645107342713487;0.003220854318810582;0.002429479634974352;0.002226569797153609;0.0012576259312978685;0.0014985997576057108;0.0030494129200152272;0.0019077024324120622;0.0027386612362048732;0.0017175296283567713;0.00152244206787031;0.0024678402263132978;0.0027093901632961738;0.0022851192755559764;0.0015553302097180814;0.0016876184495023265;0.00264445920494728;0.00405447122392702;0.0018547527928835562;0.002800114212182526;0.002214290520967054;0.0021242138597800894;0.0021649360745827104;0.0011853626615296064;0.002115156851091153;0.0021191813168775953;0.002268344682778667;0.00270476632768538;0.0020798454252290454;0.0021707977771883995;0.002603814076841147;0.0025642325045920978;0.002351536868059951;0.0015037046045073218;0.0014521949391356442;0.0018055566508956898;0.0017565385809716002;0.0018057423598782255;0.003930492730688548;0.002438029222081437;0.0016112521622183701;0.0022655733995323507;0.0016032608848231035;0.0026983834931223784;0.0022542213405124948;0.003222837243136426;0.0021552621821984024;0.002218546703500466;0.0038298852369538484;0.001778151776465838;0.0015370494859390182;0.002388106697378451;0.0020661662826968116;0.002143392750038976;0.00178492469717044;0.0020418420397765925;0.0035826559415472795;0.002315245620828942;0.0026151751720552108;0.0014311776617425716;0.0019026213916649862;0.0016854011747987766;0.0029828644483061877;0.00262585543510956;0.001762687972035465;0.001318764711413686;0.003394908611956991;0.0021737534464093614;0.0027354892258999756;0.003019827188710364;0.001679058776900743;0.0028013473557572037;0.002288689345389472;0.0019183103344177432;0.0022198539588090998;0.0026196382866767345;0.0026399658338860156;0.0016429355162374498;0.0019957678967477896;0.0022415584139962043;0.0029557212889188655;0.001955679954123375;0.00108215561599718;0.002299442283380292;0.0021938068062350973;0.0028526463441392214;0.001928794014566808;0.0030742161403554;0.002967729109469111;0.001876049240991569;0.0023081421248593954;0.002326699658236187;0.002061018571775456;0.0016393352868227273;0.0029701581736697315;0.0029405677111478973;0.002575513839933344;0.0017785796356178762;0.0036164803579027583;0.001197270784306017;0.0022197653564271147;0.0030841117542455506;0.0017202849212476835;0.0013291461626188917;0.0016568497544730814;0.001526927070610174;0.001523422789633064;0.002150087352798028;0.0017707377660675836;0.0026325514761849217;0.0028314651048072462;0.0010055926890155226;0.001898262484185906;0.0017640040786393385;0.001385579431760068;0.0016097537388927755;0.0026449169593497604;0.0011915222220071225;0.0026932673896985673;0.002315708738467615;0.0016545161287063838;0.0028422619745683817;0.002490426043474917;0.0015039336995293136;0.002538783735149537;0.002067790054514488;0.0018367153765480346;0.003031911824713193;0.0019434334778319455;0.0019016567738833559;0.0027276192441212975;0.00248336316502839;0.001547083175775254;0.0027648252044451915;0.0016232048741297903;0.0025395771111207488;0.0022489947185841863;0.00294720690750253;0.001998973140146995;0.003315882002009271;0.0026763458716893133;0.0029010599391812364;0.002169969683013593;0.0017758135427264968;0.0013546179413451904;0.0014387738237176574;0.001594565444914191;0.00243898172997435;0.002145841310478853;0.003260363022699969;0.0014796105633276145;0.0019448970509706445;0.002554439498265177;0.0014918911956220094;0.002040308216185894;0.002014179185599084;0.0021055550398980374;0.0012585312799034685;0.002860741239626585;0.002296332880729596;0.0023163054477659067;0.0015920761952267425;0.0018933597243317448;0.0032905924544791277;0.0025099044935735578;0.0023300364400955335;0.0023653989836223094;0.0027737238401561574;0.0019803352563410107;0.0031551149722572136;0.0030506264069570144;0.0026174171781999656;0.001377480019592296;0.0030528922329708125;0.0016746775602274546;0.003162531915627801;0.0018878819806104534;0.0029666851966520086;0.0031556501406956178;0.001954067076814446;0.002212538881292165;0.0017989218799234698;0.0015543928659146975;0.0022252533583811663;0.001811117080194302;0.002305738007570365;0.0034883917399007244;0.0033960967121069623;0.002064510243817928;0.002276666432461828;0.002972024880807625;0.002471406667448184;0.002054059765566081;0.003317686704068353;0.0017153074002603543;0.0016028353446899297;0.0014831931452749907;0.0024623062039685084;0.002331219710827288;0.0025021277684000687;0.0013858839829418734;0.002236823654278641;0.0023839671564170497;0.0019899199254411245;0.002106723151545401;0.001557492379835606;0.00251839723641113;0.0033546698351830067;0.0017735085679974562;0.0011076823009562907;0.002482917334227544;0.0026463506879599624;0.0021043816596996315;0.001842153948922639;0.0029611190636935785;0.00291222271744774;0.0016780103972362781;0.002211259188332843;0.0022718068074167007;0.002825925423592338;0.001720585714815871;0.0020495349398169;0.0015707048176017624;0.0019986050972759907;0.001532991941027226;0.0019289805034205414;0.0016175930055279803;0.0016676127578493362;0.002217521091958563;0.001977360069453014;0.0029169821683109683;0.0017488904107340433;0.002473350523848357;0.002632037349253137;0.003212654030869734;0.0020805792158652566;0.0013584242668211101;0.00115468736673517;0.0020991504748994654;0.0024728414595060976;0.0020612117752930995;0.0026037618487162587;0.0021364311825898346;0.0018479760017995506;0.0021575882061322096;0.0030311229945131427;0.002093202383771162;0.0023931054124919373;0.0015628247788818162;0.0011971623146665154;0.0015433514308467646;0.0030259054717384683;0.001571161493447527;0.0038434940979804075;0.0019853068901821698;0.0015594618697907928;0.0017667276026498055;0.002400762881759343;0.0018274979095491205;0.0026153204074895846;0.003649370398252742;0.002330229605033301;0.0017728455148730692;0.002086069191263766;0.002953046472448706;0.0034558292199422225;0.0012434881339758775;0.0014208485967756018;0.0019690500386075303;0.0019743219760387327;0.0024405367675650997;0.0015443900804728776;0.0024286263833911514;0.0024019440257379166;0.0029006448863744707;0.001451123735777054;0.0022268228447672065;
LK;3;36;38;33;44;33;29;29;29;32;42;29;55;33;30;39;34;31;26;29;35;33;31;35;28;36;25;31;33;31;32;35;46;46;29;33;31;32;35;36;29;34;43;43;32;31;37;42;43;29;37;47;25;29;30;31;78;26;27;36;38;77;31;34;42;37;26;27;31;36;48;23;35;35;28;32;36;46;22;40;38;38;43;34;44;27;31;25;31;34;28;38;45;43;54;32;39;36;31;37;42;44;26;28;34;45;40;32;33;34;35;34;37;30;47;36;35;33;38;43;49;39;26;49;45;33;31;36;37;38;49;28;39;33;35;34;46;38;54;45;33;34;39;34;37;38;62;37;39;42;39;39;43;27;29;39;45;28;40;32;37;35;25;54;33;38;40;36;26;37;33;37;48;44;31;29;41;29;38;49;38;40;53;36;30;41;26;30;39;28;48;42;51;33;32;33;35;48;31;32;38;30;44;35;42;34;31;41;40;39;34;39;37;34;41;33;32;41;33;45;29;27;41;30;26;46;37;39;43;30;31;34;33;21;42;40;51;36;25;43;30;67;36;35;36;35;49;39;30;52;33;35;28;37;33;23;39;25;50;36;29;40;36;32;45;32;37;36;29;35;32;51;45;30;57;35;34;37;26;45;26;25;27;44;58;31;35;58;47;24;36;51;30;30;36;37;39;46;52;46;35;42;25;32;29;40;34;29;39;53;31;33;31;45;32;33;36;32;25;29;56;46;41;29;24;37;33;53;33;36;48;33;41;36;31;33;40;38;31;31;35;33;59;41;31;62;51;31;41;32;46;43;29;35;46;39;35;41;32;30;30;32;31;37;36;41;39;34;22;26;34;41;36;53;35;46;47;34;42;35;33;50;31;37;33;39;45;32;22;32;33;35;24;36;40;56;29;36;28;32;60;32;38;29;42;34;68;44;41;35;38;39;41;43;39;32;37;38;35;25;35;32;31;35;35;32;36;59;32;29;34;34;39;50;37;45;32;31;53;32;51;40;42;32;36;45;46;25;30;52;29;35;28;36;37;33;34;36;30;33;41;36;35;26;31;32;31;38;55;54;34;34;32;38;26;60;32;46;29;51;48;32;22;36;36;36;54;40;40;45;29;54;55;27;43;41;27;30;25;52;27;
