LK;1;4;3;3;4;5;6;5;3;4;3;4;4;4;5;4;5;3;5;3;4;3;6;4;4;4;4;6;4;4;3;4;3;3;5;4;4;5;4;3;5;3;3;4;3;7;3;5;4;5;3;
PK;1;0.00873977262583454;0.0239994247947077;0.02309005871692633;0.020783680950120058;0.01045439408417248;0.023135795143361025;0.020356899702946785;0.023640814675907264;0.0344012629069869;0.030728169821310734;0.034041537432408335;0.017429876114882677;0.022885440934240508;0.011998577369450649;0.012336100589408892;0.01978911579375969;0.029448301555526663;0.00463757245350879;0.018038047959602198;0.01783021419805657;0.020735836905604706;0.007743308124213826;0.02452902782566492;0.009357230274729164;0.015051634896048454;0.0005830282920718233;0.016957999517262713;0.028264974844540058;0.018911095173708623;0.026034549463939342;0.037994457145844734;0.028808236626822907;0.02300455615644465;0.01645594528555212;0.023596800234614097;0.017569086046322183;0.016231326810808078;0.026733564073362987;0.017868659284922973;0.00837454558256149;0.014920749831318202;0.016153939617617886;0.015843290426069155;0.020155098162644623;0.004103963008129826;0.032759672210861054;0.033539998625809773;0.026829486712606838;0.026189847704086684;0.015027382060268222;0.02199010191275801;
LK;2;4;4;5;3;5;4;6;4;4;4;4;3;3;5;3;3;4;4;2;4;3;4;3;4;3;4;6;4;4;3;3;4;4;2;3;5;5;3;7;3;3;4;4;3;4;5;3;3;4;4;
PK;2;0.007212609809173182;0.026964764025135257;0.02499888320353101;0.011458914660144226;0.011302567872856894;0.016779990636786684;0.012014628861041767;0.026678396772417925;0.03314590537728015;0.051306509364254536;0.03240663863877336;0.016105180964466146;0.02199242197732811;0.01848901697035827;0.007172231004842099;0.013461725804710837;0.022670775011278177;0.0011261404156388752;0.010745505709551536;0.016261027793354255;0.007354658807901875;0.003938208828417988;0.02769036461218513;0.006364158676313594;0.01029519760592654;0.00023365737330034822;0.014049273555947046;0.03506217422432063;0.016248321479750808;0.024509662698248953;0.04023897081943584;0.032545629580703325;0.035864545278838124;0.026809543920502495;0.04263235889520897;0.03421166204154216;0.01155351831758067;0.01619822826907376;0.013052138119354217;0.006381628924015773;0.022549736096089866;0.017443892310518735;0.012272690501856498;0.03067682691040339;0.008355084191397704;0.013554570231196788;0.042433637638616344;0.02915316013756519;0.028012276548376718;0.01319784322530783;0.014847319771414283;
LK;3;5;5;4;3;3;4;4;4;3;3;5;3;3;4;3;4;5;4;3;4;6;3;3;4;4;3;7;4;4;3;4;4;5;4;4;4;4;5;4;5;3;3;3;4;3;3;3;4;3;3;
PK;3;0.00038866477422683145;0.017279811971682563;0.016855237039237737;0.0032724772091502455;0.011004695342802106;0.024723086016602155;0.01102504936408018;0.010682086811534984;0.05102890648272065;0.0667174476796928;0.0519771297407721;0.010989127034195823;0.017082098811669864;0.03032818178296447;0.013390323750766155;0.006739124968361016;0.019081413952193232;0.0005609376124078966;0.020215737967293146;0.011448404890990109;0.01184548343873614;0.0009292241020728959;0.03153753721950754;0.003316705232165494;0.00656017943507602;0.00016571831085680474;0.016591835554656553;0.04218072602464569;0.004745956567122199;0.018485538260805724;0.025005993750979696;0.03331726887278554;0.04058395091252984;0.02954267094309436;0.030850191409608617;0.023025720526969454;0.019612353569940073;0.013955313493195027;0.008374286444589834;0.00898736981540284;0.002070707195496868;0.026692471203287153;0.019519768175680595;0.014974702082200508;0.01252701201844938;0.017705649572751957;0.0579671871580695;0.046417263622937924;0.024828463763715974;0.0063073524037806795;0.026779459466499265;
LK;4;4;6;4;5;4;3;4;4;4;3;5;6;4;3;3;3;5;5;3;4;4;4;4;4;4;3;4;4;5;4;4;4;4;4;4;4;4;3;3;3;4;5;5;3;3;4;3;3;4;3;
PK;4;2.320421302803169e-05;0.012158128646916743;0.022999488714596627;0.00026816194248559293;0.016010045307591682;0.023639657597966247;0.01933351772173383;0.010818389605672243;0.043182927819241566;0.06586554063221231;0.047277301205051366;0.006878004678059247;0.019273403215327587;0.03470230850804886;0.006891124086711937;0.0002503864697758646;0.017752595546625796;3.064928832623697e-05;0.01817998231084948;0.010763087150827109;0.0056130212319835;0.0008216421653350937;0.044666478691869745;0.004312591053808518;0.003787365554859046;3.987359783976659e-05;0.03466160961886749;0.03780978069486606;0.001977529761261587;0.02233023892934226;0.014230930289663168;0.02752471218753201;0.0274379528263707;0.035765472179660016;0.022912443023664377;0.02530772615146371;0.016499896458290482;0.014220923699328342;0.013111900552251553;0.006359301311877397;0.000524984764398572;0.0442329786463705;0.02816902131451862;0.02089675757275992;0.016671840536609073;0.01209339882788879;0.07465791349823658;0.036827502437005784;0.0202819661635745;0.008678313849143582;0.02155705404425377;
LK;5;3;4;4;3;5;4;4;3;5;2;4;5;5;3;4;4;5;3;5;5;4;7;3;4;4;5;3;5;5;3;3;4;5;4;4;3;4;3;3;3;4;4;5;3;4;6;3;3;4;4;
PK;5;2.095369224019634e-05;0.006540655641138979;0.00920080346444687;0.0001939602606373731;0.013210627389123267;0.012494837766699218;0.01870337557082892;0.00814239344518816;0.06067807386750983;0.07817728732140929;0.06313484263239257;0.008686801716184226;0.024665767512388713;0.04596233835719939;0.0030494932157978712;0.0001900974628629398;0.030611982084147643;2.670855376174875e-05;0.026801163638215317;0.011021345095122308;0.0022208044765646326;0.00044928333321321573;0.03905811855601695;0.011134551461280328;0.0007482960349073034;1.4561026944456416e-05;0.039453278510750915;0.01401621231515622;0.0009727133560635837;0.012936454939837834;0.014574769903385658;0.028619784564504907;0.026175675963133006;0.03772650394892097;0.009506289643326473;0.0043667719919116875;0.011473550398498391;0.011096788049886308;0.010099731779122401;0.007102775647411434;0.0004088981375950903;0.05311395916326393;0.016488402996064983;0.022880228361749407;0.024210688974949934;0.012992181224931959;0.09543621123218565;0.04926445183000606;0.016033621939384055;0.0034276995788332224;0.02289734140130355;
